REPORT_DT,WO_CREATE_DT,WO_NUM,LABEL,DEAL_NUM,DEAL_DESC,DEAL_QTY,QTY_REQ,FG_ITEM,PRIM_SUFFIX,DIST_SUFFIX,PKG_SUFFIX,ITEM_DESC,FG_ITEM_QTY,DUE_SHIP_DT,PIPELINE_DEAL,ORDER_STATUS,BULK_ITEM,BULK_QTY,MFGID,LOCATION,SCHEDULE_DT,INITIAL,CUST_SEGMENT,COMMENTS,DEAL_PRICE,MONTH,YEAR,INITIAL_DFU,DISPLY_PIPELINE,WK_DEAL_INV,WK_DEAL_QTY,CUSTOMER,WK_NUMBER,DC_TGT_DUE_DT,FG_AVAIL_DT,BULK_AVAIL_DT,BULK_MFG,FG_AVAIL_WK,BULK_AVAIL_WK,FG_WK_YEAR,BULK_WK_YEAR,DEAL_WK_YEAR,FG_WK_OF,BULK_WK_OF,WK_START_OF,ACC_DNA_AFTR_SCH,DEAL_BRAND,DOSAGE,BRAND,WO_STATUS,CHANNEL,PKG_ENVIRONMENT,BULK_DESC,DFU
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,1707,0055,0055,05NB,1707 - Description,2980,24-Jun-19,,UNFRMD,75210,298000,REXL,45,,GW,555905,555905 - Comments,259.88,JUN,2019,1707_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,REXL,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,TAB,COMPANY,,WHOLESALE,US,75210 - Description,1707_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,1751,0055,0055,05NB,1751 - Description,2980,24-Jun-19,,UNFRMD,50402,357600,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,1751_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,50402 - Description,1751_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,3,4290,0055,0055,05NB,4290 - Description,4470,24-Jun-19,,UNFRMD,17575,447000,REXL,45,,GW,555905,555905 - Comments,259.88,JUN,2019,4290_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,REXL,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,CPT,COMPANY,,WHOLESALE,US,17575 - Description,4290_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,52802,0055,0055,05NB,52802 - Description,2980,24-Jun-19,,UNFRMD,52802,134100,REXL,45,,GW,555905,555905 - Comments,259.88,JUN,2019,52802_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,REXL,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,TAB,COMPANY,,WHOLESALE,US,52802 - Description,52802_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,58647,0055,0055,05NB,58647 - Description,2980,24-Jun-19,,UNFRMD,67081,178800,ABCD,45,,GW,555905,555905 - Comments,259.88,JUN,2019,58647_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,ABCD,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,CAP,COMPANY,,WHOLESALE,US,67081 - Description,58647_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,82610,0055,0055,05NB,82610 - Description,2980,24-Jun-19,,UNFRMD,50978,357600,ABCD,45,,GW,555905,555905 - Comments,259.88,JUN,2019,82610_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,ABCD,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,TAB,COMPANY,,WHOLESALE,US,50978 - Description,82610_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,83321,0055,0055,05NB,83321 - Description,2980,24-Jun-19,,UNFRMD,13320,372500,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,83321_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,13320 - Description,83321_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,83430,0055,0055,05NB,83430 - Description,2980,24-Jun-19,,UNFRMD,29618,214560,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,83430_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,29618 - Description,83430_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,83437,0055,0055,05NB,83437 - Description,2980,24-Jun-19,,UNFRMD,19927,357600,B/N,45,,GW,555905,555905 - Comments,259.88,JUN,2019,83437_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,B/N,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,19927 - Description,83437_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,84902,0055,0055,05NB,84902 - Description,2980,24-Jun-19,,UNFRMD,51815,119200,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,84902_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,51815 - Description,84902_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,85606,0055,0055,05NB,85606 - Description,2980,24-Jun-19,,UNFRMD,19934,745000,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,85606_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,19934 - Description,85606_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,87800,0055,0055,05NB,87800 - Description,2980,24-Jun-19,,UNFRMD,36338,357600,ABCD,45,,GW,555905,555905 - Comments,259.88,JUN,2019,87800_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,ABCD,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,36338 - Description,87800_0055_0055
28-Mar-19,27-Mar-19,54842,NB,78602,78602- Description,1490,2,88621,0055,0055,05NB,88621 - Description,2980,24-Jun-19,,UNFRMD,19939,447000,CAPS,45,,GW,555905,555905 - Comments,259.88,JUN,2019,88621_0055_0055,Display,0,0,CUSTOMER 1,26,10-Jun-19,24-May-19,24-Apr-19,CAPS,21,17,21_2019,17_2019,26_2019,13-MAY-19,15-APR-19,17-JUN-19,ACCOUNT DESC 2,BRAND 5,SFG,COMPANY,,WHOLESALE,US,19939 - Description,88621_0055_0055
28-Mar-19,27-Mar-19,54843,NB,78768,78768- Description,40,3,5721,0055,0055,05NB,5721 - Description,120,29-Apr-19,,FIRMED,52600,12000,ABCD,45,,GW,756180,756180 - Comments,185.09,APR,2019,5721_0055_0055,Display,0,0,CUSTOMER 2,18,15-Apr-19,29-Mar-19,01-Mar-19,ABCD,13,9,13_2019,9_2019,18_2019,18-MAR-19,18-FEB-19,22-APR-19,ACCOUNT DESC 2,BRAND 5,TAB,COMPANY,,WHOLESALE,US,52600 - Description,5721_0055_0055
28-Mar-19,26-Mar-19,71773,DE,56686,56686- Description,1,7770,80955,ACNU,ACNU,ACNU,80955 - Description,7770,07-Oct-19, PIPELINE,UNFRMD,,0,,45,,OR,, - Comments,0,OCT,2019,80955_ACNU_ACNU,Pipeline,0,0,CUSTOMER 13,41,07-Oct-19,07-Oct-19,07-Oct-19,0,41,41,41_2019,41_2019,41_2019,30-SEP-19,30-SEP-19,30-SEP-19,ACCOUNT DESC 19,BRAND 8,BAR,PURE PROTEIN BARS,,WHOLESALE,EU,,80955_ACNU_ACNU
28-Mar-19,26-Mar-19,71774,DE,56686,56686- Description,1,7770,80955,ACNU,ACNU,ACNU,80955 - Description,7770,01-Sep-19, PIPELINE,UNFRMD,,0,,45,,OR,, - Comments,0,SEP,2019,80955_ACNU_ACNU,Pipeline,0,0,CUSTOMER 13,35,01-Sep-19,01-Sep-19,01-Sep-19,0,35,35,35_2019,35_2019,35_2019,19-AUG-19,19-AUG-19,19-AUG-19,,BRAND 8,BAR,PURE PROTEIN BARS,,WHOLESALE,EU,,80955_ACNU_ACNU
28-Mar-19,26-Mar-19,71775,DE,56686,56686- Description,1,4183,80955,ACNU,ACNN,ACNU,80955 - Description,4183,01-Oct-19, PIPELINE,UNFRMD,,0,,46,,OR,, - Comments,0,OCT,2019,80955_ACNU_ACNN,Pipeline,0,0,CUSTOMER 13,40,01-Oct-19,01-Oct-19,01-Oct-19,0,40,40,40_2019,40_2019,40_2019,23-SEP-19,23-SEP-19,23-SEP-19,,BRAND 8,BAR,PURE PROTEIN BARS,,WHOLESALE,EU,,80955_ACNU_ACNN
28-Mar-19,26-Mar-19,71776,DE,56686,56686- Description,1,4183,80955,ACNU,ACNN,ACNU,80955 - Description,4183,01-Sep-19, PIPELINE,UNFRMD,,0,,46,,OR,, - Comments,0,SEP,2019,80955_ACNU_ACNN,Pipeline,0,0,CUSTOMER 13,35,01-Sep-19,01-Sep-19,01-Sep-19,0,35,35,35_2019,35_2019,35_2019,19-AUG-19,19-AUG-19,19-AUG-19,,BRAND 8,BAR,PURE PROTEIN BARS,,WHOLESALE,EU,,80955_ACNU_ACNN
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80448,0055,0055,0055,80448 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80448_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80448_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80451,0055,0055,0055,80451 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80451_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80451_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80452,0055,0055,0055,80452 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80452_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80452_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80453,0055,0055,0055,80453 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80453_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80453_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80454,0055,0055,0055,80454 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80454_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80454_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80456,0055,0055,0055,80456 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80456_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80456_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80457,0055,0055,0055,80457 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80457_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80457_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,6,80752,0055,0055,0051,80752 - Description,750,24-Jul-19,,UNFRMD,76008,135000,ABCD,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80752_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,ABCD,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 11,BRAND 14,CPT,SUNDOWN,,WHOLESALE,EU,76008 - Description,80752_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,4,80753,0055,0055,0051,80753 - Description,500,24-Jul-19,,UNFRMD,19934,100000,CAPS,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80753_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,CAPS,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 27,BRAND 14,SFG,SUNDOWN,,WHOLESALE,EU,19934 - Description,80753_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,4,80755,0055,0055,0051,80755 - Description,500,24-Jul-19,,UNFRMD,15745,45000,REXL,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80755_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,REXL,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 27,BRAND 14,TAB,SUNDOWN,,WHOLESALE,EU,15745 - Description,80755_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,6,80759,0055,0055,0051,80759 - Description,750,24-Jul-19,,UNFRMD,15417,67500,ABCD,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80759_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,ABCD,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 27,BRAND 14,CAP,SUNDOWN,,WHOLESALE,EU,15417 - Description,80759_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,4,80776,0055,0055,0051,80776 - Description,500,24-Jul-19,,UNFRMD,67949,30000,ABCD,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80776_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,ABCD,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 27,BRAND 14,TAB,SUNDOWN,,WHOLESALE,EU,67949 - Description,80776_0055_0055
28-Mar-19,26-Mar-19,54834,NB,81407,81407- Description,125,4,80812,0055,0055,0051,80812 - Description,500,24-Jul-19,,UNFRMD,67357,50000,REXL,45,,DA,258980,258980 - Comments,196.96,JUL,2019,80812_0055_0055,Display,0,0,CUSTOMER 26,30,10-Jul-19,24-Jun-19,24-May-19,REXL,26,21,26_2019,21_2019,30_2019,17-JUN-19,13-MAY-19,15-JUL-19,ACCOUNT DESC 27,BRAND 14,TAB,SUNDOWN,,WHOLESALE,EU,67357 - Description,80812_0055_0055
28-Mar-19,26-Mar-19,54835,NB,81404,81404- Description,150,4,80750,0055,0055,05NB,80750 - Description,600,19-Jul-19,,UNFRMD,67292,36000,NBTX,45,,LIZ,243280,243280 - Comments,104.16,JUL,2019,80750_0055_0055,Display,0,0,CUSTOMER 4,29,05-Jul-19,19-Jun-19,19-May-19,NBTX,25,20,25_2019,20_2019,29_2019,10-JUN-19,06-MAY-19,08-JUL-19,ACCOUNT DESC 27,BRAND 14,GMY,SUNDOWN,,WHOLESALE,US,67292 - Description,80750_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80458,0055,0055,0055,80458 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80458_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 18,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80458_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80459,0055,0055,0055,80459 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80459_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80459_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80462,0055,0055,0055,80462 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80462_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80462_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80463,0055,0055,0055,80463 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80463_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80463_0055_0055
28-Mar-19,26-Mar-19,54835,NB,81404,81404- Description,150,4,80758,0055,0055,0055,80758 - Description,600,19-Jul-19,,UNFRMD,,0,,45,,LIZ,243280,243280 - Comments,104.16,JUL,2019,80758_0055_0055,Display,0,0,CUSTOMER 4,29,05-Jul-19,19-Jun-19,19-May-19,0,25,20,25_2019,20_2019,29_2019,10-JUN-19,06-MAY-19,08-JUL-19,ACCOUNT DESC 7,BRAND 14,GMY,SUNDOWN,,WHOLESALE,EU,,80758_0055_0055
28-Mar-19,26-Mar-19,54835,NB,81404,81404- Description,150,4,80773,0055,0055,05NB,80773 - Description,600,19-Jul-19,,UNFRMD,67291,54000,NBTX,45,,LIZ,243280,243280 - Comments,104.16,JUL,2019,80773_0055_0055,Display,0,0,CUSTOMER 4,29,05-Jul-19,19-Jun-19,19-May-19,NBTX,25,20,25_2019,20_2019,29_2019,10-JUN-19,06-MAY-19,08-JUL-19,ACCOUNT DESC 5,BRAND 14,GMY,SUNDOWN,,WHOLESALE,US,67291 - Description,80773_0055_0055
28-Mar-19,26-Mar-19,54835,NB,81404,81404- Description,150,4,80835,0055,0055,05NB,80835 - Description,600,19-Jul-19,,UNFRMD,67966,30000,NBTX,45,,LIZ,243280,243280 - Comments,104.16,JUL,2019,80835_0055_0055,Display,0,0,CUSTOMER 4,29,05-Jul-19,19-Jun-19,19-May-19,NBTX,25,20,25_2019,20_2019,29_2019,10-JUN-19,06-MAY-19,08-JUL-19,ACCOUNT DESC 5,BRAND 14,GMY,SUNDOWN,,WHOLESALE,US,67966 - Description,80835_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,4000,80477,0055,0055,0055,80477 - Description,4000,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80477_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 43,BRAND 8,GMY,OPTIMAL SOLUTIONS,,WHOLESALE,EU,,80477_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,4000,80478,0055,0055,0055,80478 - Description,4000,01-Apr-19, PIPELINE,UNFRMD,,0,,45,,OR,577505,577505 - Comments,0,APR,2019,80478_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,GMY,OPTIMAL SOLUTIONS,,WHOLESALE,EU,,80478_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,1600,80481,0055,0055,0051,80481 - Description,1600,01-Apr-19, PIPELINE,UNFRMD,80481,128000,REXL,45,,OR,577505,577505 - Comments,0,APR,2019,80481_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,OSTEO BI-FLEX,,WHOLESALE,EU,80481 - Description,80481_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,4000,80484,0055,0055,05NB,80484 - Description,4000,01-Apr-19, PIPELINE,UNFRMD,80912,200000,B/N,45,,OR,577505,577505 - Comments,0,APR,2019,80484_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80912 - Description,80484_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80487,0055,0055,05NB,80487 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,80883,320000,REXL,45,,OR,577505,577505 - Comments,0,APR,2019,80487_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80883 - Description,80487_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80488,0055,0055,05NB,80488 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,80886,256000,REXL,45,,OR,577505,577505 - Comments,0,APR,2019,80488_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80886 - Description,80488_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80489,0055,0055,05NB,80489 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,80880,320000,REXL,45,,OR,577505,577505 - Comments,0,APR,2019,80489_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80880 - Description,80489_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,3200,80492,0055,0055,05NB,80492 - Description,3200,01-Apr-19, PIPELINE,UNFRMD,80879,256000,REXL,45,,OR,577505,577505 - Comments,0,APR,2019,80492_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80879 - Description,80492_0055_0055
28-Mar-19,26-Mar-19,71777,DE,56686,56686- Description,1,4000,80910,0055,0055,05NB,80910 - Description,4000,01-Apr-19, PIPELINE,UNFRMD,80499,280000,B/N,45,,OR,577505,577505 - Comments,0,APR,2019,80910_0055_0055,Pipeline,0,0,CUSTOMER 28,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 29,BRAND 8,GMY,COMPANY,,WHOLESALE,US,80499 - Description,80910_0055_0055
28-Mar-19,26-Mar-19,54836,NB,71872,71872- Description,140,6,1702,0055,0055,0051,1702 - Description,840,31-May-19,,UNFRMD,75210,111720,REXL,45,,DA,258980,258980 - Comments,205.31,MAY,2019,1702_0055_0055,Display,4394.95,70,CUSTOMER 26,22,17-May-19,01-May-19,31-Mar-19,REXL,18,13,18_2019,13_2019,22_2019,22-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 7,BRAND 14,TAB,SUNDOWN,,WHOLESALE,EU,75210 - Description,1702_0055_0055
28-Mar-19,26-Mar-19,54836,NB,71872,71872- Description,140,5,19995,0055,0055,0051,19995 - Description,700,31-May-19,,UNFRMD,19934,280000,CAPS,45,,DA,258980,258980 - Comments,205.31,MAY,2019,19995_0055_0055,Display,4394.95,70,CUSTOMER 26,22,17-May-19,01-May-19,31-Mar-19,CAPS,18,13,18_2019,13_2019,22_2019,22-APR-19,18-MAR-19,20-MAY-19,ACCOUNT DESC 27,BRAND 14,SFG,SUNDOWN,,WHOLESALE,EU,19934 - Description,19995_0055_0055
